gid1,gid2,similarity
1b4a9142-d67b-469f-b992-1469d2e6bf25,f706bac1-a02a-4569-9164-9f3371e6fa74,0.1111111111111111
1b4a9142-d67b-469f-b992-1469d2e6bf25,3feba7fa-3837-424a-b4f1-0077d217f569,0.1111111111111111
1b4a9142-d67b-469f-b992-1469d2e6bf25,2819834e-4e08-47b0-a2c4-b7672318e8f0,0.1111111111111111
1b4a9142-d67b-469f-b992-1469d2e6bf25,c39f511e-ff09-4a31-8ebd-cb1e8bbd0536,0.1111111111111111
1b4a9142-d67b-469f-b992-1469d2e6bf25,57843aed-c1c1-4f45-9859-478dd999bc18,0.1111111111111111
1b4a9142-d67b-469f-b992-1469d2e6bf25,28bacb90-e70f-4219-b6e9-5ce0149facff,0.1111111111111111
6d544700-65f6-4d57-b1f3-537fe713f82a,d4e75c13-d1e9-4c48-86a0-9c854e1d88f7,1.8571428571428572
6d544700-65f6-4d57-b1f3-537fe713f82a,42170037-440a-42f8-b5e3-af096e3784d0,1.5952380952380951
6d544700-65f6-4d57-b1f3-537fe713f82a,c8fb45c8-b3da-422d-a6db-73ac2ee56f77,1.5952380952380951
6d544700-65f6-4d57-b1f3-537fe713f82a,0cf9d983-aecf-4d57-9e94-fde2beac014f,1.5952380952380951
6d544700-65f6-4d57-b1f3-537fe713f82a,ebfc1398-8d96-47e3-82c3-f782abcdb13d,1.5396825396825395
6d544700-65f6-4d57-b1f3-537fe713f82a,0ca53fff-3b07-49eb-bcb9-bbe84f1ec768,1.5166666666666666
6d544700-65f6-4d57-b1f3-537fe713f82a,1cc5e789-3486-4a1b-8a38-fa2b59f4634e,1.5
6d544700-65f6-4d57-b1f3-537fe713f82a,1c89bbcc-a253-452a-9181-546eb536e06f,1.4952380952380953
6d544700-65f6-4d57-b1f3-537fe713f82a,eb5f1f04-0174-4534-996f-e8d944ed2a77,1.457142857142857
6d544700-65f6-4d57-b1f3-537fe713f82a,d794450f-e4a8-43f6-9883-12bb67874119,1.4285714285714286
688d2d9d-8f49-4187-b558-2c961c699ab1,6a7b9d5e-a863-4a90-a056-77942e9f43de,0.6666666666666666
688d2d9d-8f49-4187-b558-2c961c699ab1,739da2f1-0741-4c60-a6ed-f42d49bf2eb1,0.6666666666666666
688d2d9d-8f49-4187-b558-2c961c699ab1,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,0.6666666666666666
688d2d9d-8f49-4187-b558-2c961c699ab1,9639cd52-c351-4a17-9797-58880e95a7ef,0.6666666666666666
688d2d9d-8f49-4187-b558-2c961c699ab1,ec00bb41-4c82-4948-a6de-155422b215a1,0.42857142857142855
688d2d9d-8f49-4187-b558-2c961c699ab1,b07cdbbe-421e-418a-bbb7-ce0d8d53bfa8,0.42857142857142855
688d2d9d-8f49-4187-b558-2c961c699ab1,9d0cad59-d631-4dd8-b1cf-ddcfe5287f81,0.42857142857142855
688d2d9d-8f49-4187-b558-2c961c699ab1,cdcc8a40-d7ee-4deb-ae9b-36b4076e6fd8,0.42857142857142855
688d2d9d-8f49-4187-b558-2c961c699ab1,8951c87f-f730-4247-b442-52ed14ad6a97,0.42857142857142855
688d2d9d-8f49-4187-b558-2c961c699ab1,99698ee5-9b92-4bea-bdf5-418270d820f4,0.42857142857142855
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,a3cd61ef-7fd4-44af-a27f-99641a82b22b,1.3333333333333333
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,74b24a51-c0a9-4753-8cd4-3b3ab4880ebe,1.25
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,462e8abc-a26b-4e6d-b909-75b8453fd03a,1.2380952380952381
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,cb50b2a7-a2cd-4099-961f-e8b71abb7dfa,1.1666666666666665
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,daeec599-bf5d-4428-994a-e76ba5f86e2f,1.1428571428571428
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,e4aff60c-0591-4173-837d-d17e956c1546,1.1111111111111112
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,c35ff804-9448-4dd5-9d23-e58d16513949,1.0952380952380951
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,0e6b3a2c-6a42-4b43-a4f6-c6625c5855de,1.0952380952380951
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,bb6eaced-69dd-4636-829f-9f987acc4fc3,1.05
ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,fbd2a255-1d57-4d31-ac11-65b671c19958,1.05
59a7fbcb-ff74-494d-abd0-9c82359040c9,0c751690-c784-4a4f-b1e4-c1de27d47581,1.6666666666666665
59a7fbcb-ff74-494d-abd0-9c82359040c9,71a94ed8-03cc-459a-bd35-a081ca88a402,1.5
59a7fbcb-ff74-494d-abd0-9c82359040c9,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,1.4285714285714286
59a7fbcb-ff74-494d-abd0-9c82359040c9,fd3c3f9f-a471-498e-ab3a-940ac20b6bbd,1.380952380952381
59a7fbcb-ff74-494d-abd0-9c82359040c9,9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22,1.2857142857142856
59a7fbcb-ff74-494d-abd0-9c82359040c9,0110e63e-0a9b-4818-af8e-41e180c20b9a,1.2857142857142856
59a7fbcb-ff74-494d-abd0-9c82359040c9,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,1.2619047619047619
59a7fbcb-ff74-494d-abd0-9c82359040c9,e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf,1.2619047619047619
59a7fbcb-ff74-494d-abd0-9c82359040c9,d4d3c818-005f-43bd-b0f8-89e74dfe4dca,1.25
59a7fbcb-ff74-494d-abd0-9c82359040c9,4de30660-26a8-4390-af6f-8fc0564e7e61,1.25
46d5c017-c2ea-4482-a203-82b959b5548e,3cac4257-a588-4d0a-ad09-7d2704ec2ff1,1.0
46d5c017-c2ea-4482-a203-82b959b5548e,62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,d4e75c13-d1e9-4c48-86a0-9c854e1d88f7,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,cda8e877-fe39-4939-8b09-045d68617367,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,f86d80f3-3d2e-4450-9b0c-638152e93df3,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,b6ab8d01-0cb3-4515-bc05-d928397e7429,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,c8fb45c8-b3da-422d-a6db-73ac2ee56f77,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,6d544700-65f6-4d57-b1f3-537fe713f82a,0.8571428571428571
46d5c017-c2ea-4482-a203-82b959b5548e,4f416ed7-dda2-45de-a6f1-b986e861cf4b,0.8571428571428571
b339ac43-56d1-4077-a380-cf01ad2a778b,d935bec6-cab7-46cc-bf8b-ca089563b985,1.0952380952380951
b339ac43-56d1-4077-a380-cf01ad2a778b,329173b0-a27e-4ce1-8ada-0ff863a7c445,1.0952380952380951
b339ac43-56d1-4077-a380-cf01ad2a778b,757790a5-ef36-471d-a686-0c57c956b0ef,1.0952380952380951
b339ac43-56d1-4077-a380-cf01ad2a778b,336dfcad-2587-4f5d-9338-3a445282364f,0.9523809523809523
b339ac43-56d1-4077-a380-cf01ad2a778b,8d443437-d8ac-4fb4-8cfa-7af19f1ea6ce,0.9285714285714286
b339ac43-56d1-4077-a380-cf01ad2a778b,8df5e911-523a-4717-9311-1daedbe5e2d2,0.9285714285714286
b339ac43-56d1-4077-a380-cf01ad2a778b,466b0935-98c2-44db-bf2b-f8033735b485,0.9285714285714286
b339ac43-56d1-4077-a380-cf01ad2a778b,c8a4c5dd-d332-4045-92ea-a8a7970ec294,0.9285714285714286
b339ac43-56d1-4077-a380-cf01ad2a778b,11f34bce-298f-4527-a5eb-28cafee71c4f,0.9166666666666666
b339ac43-56d1-4077-a380-cf01ad2a778b,2c9418b5-d563-404b-892c-9195aa861c4d,0.9166666666666666
2bb987a7-90b8-497b-940b-2510d5ad9c5b,03098741-08b3-4dd7-b3f6-1b0bfa2c879c,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,28c07254-aeae-42ad-beea-67f59c3c8baf,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,8002d7ee-2a0e-4ea8-8984-3c69a81a4b7e,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,95bab79d-e5e8-4d7a-9368-d51430763c69,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,35a6a353-b186-4c13-a264-d18d5e2ce853,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,2db427d1-5900-499e-bb61-77f0e777b148,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,24b450f8-cbb4-4a44-a201-49c9e3de36ef,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,fc9a8588-1ed4-49b3-98bc-6b2f77ce1600,0.42857142857142855
2bb987a7-90b8-497b-940b-2510d5ad9c5b,c44ff8d1-8c81-45c8-abd6-5feefb07b764,0.42857142857142855
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,12557bad-d7ef-43a2-9b5e-9c146fa10320,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,d0a0b3a2-ea58-4a7a-b18c-849d589bfac7,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,f2713760-aaca-4b75-ab8c-86a36304d729,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,71b8dba7-625d-453d-bf8b-6c073534425d,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,c3cceeed-3332-4cf0-8c4c-bbde425147b6,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,d2ad8774-9173-4970-8427-06b04df201c1,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,eddd6562-ab2a-4a26-a53a-2141854a57df,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,b665b768-0d83-4363-950c-31ed39317c15,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,7174b645-a373-457a-bf90-a0f1932be8e5,0.1111111111111111
4a6e8ef3-c8c3-4a67-8dd4-9af110fafbf6,66c662b6-6e2f-4930-8610-912e24c63ed1,0.1111111111111111
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,af37c51c-0790-4a29-b995-456f98a6b8c9,1.5
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,55e21cfa-4bee-4795-940d-b1ff692fb17c,1.4285714285714286
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,75a881d8-80de-4f60-b56a-4eaaa29530d9,1.4285714285714286
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,aa7a2827-f74b-473c-bd79-03d065835cf7,1.4285714285714286
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,1.3333333333333333
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,16d69e6c-e31e-4362-a5a8-b8bab2587b05,1.2619047619047619
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,e1194e66-e4f0-4351-9d26-ac95df530d0c,1.2619047619047619
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,87e58b4e-465c-4d8b-bfee-9c49ca8b7358,1.2619047619047619
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,c8fb45c8-b3da-422d-a6db-73ac2ee56f77,1.2619047619047619
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,4849dbcf-4192-434c-825b-077c9057c119,1.2619047619047619
970fb29f-e288-403e-a388-d2a7889bfa47,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,f20e3539-bf98-4066-85eb-12f254545660,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,e90f9815-221d-4e10-8675-e75c07988113,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,8a338e06-d182-46f2-bd16-30a09bc840ba,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,75167b8b-44e4-407b-9d35-effe87b223cf,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,70248960-cb53-4ea4-943a-edb18f7d336f,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,05517043-ff78-4988-9c22-88c68588ebb9,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,72c536dc-7137-4477-a521-567eeb840fa8,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,e5963d26-01fa-40f5-b200-e0127f410a45,0.6666666666666666
970fb29f-e288-403e-a388-d2a7889bfa47,a41ac10f-0a56-4672-9161-b83f9b223559,0.6666666666666666
df56132b-a187-4937-92fc-c4d9a02fe704,37b94fc8-0adf-4335-a9fa-ae7a5fc36610,1.7738095238095237
df56132b-a187-4937-92fc-c4d9a02fe704,c144e29c-3129-4803-aa80-639676774919,1.75
df56132b-a187-4937-92fc-c4d9a02fe704,7d2092f4-6784-4776-8482-3b6cb4fe2f9a,1.6785714285714286
df56132b-a187-4937-92fc-c4d9a02fe704,150e799b-3244-45d9-a6cb-5a3e8c33d430,1.6666666666666665
df56132b-a187-4937-92fc-c4d9a02fe704,0d117faf-140f-4875-8793-c539e21df5b0,1.6111111111111112
df56132b-a187-4937-92fc-c4d9a02fe704,c485632c-b784-4ee9-8ea1-c5fb365681fc,1.5277777777777777
df56132b-a187-4937-92fc-c4d9a02fe704,7208d210-66d4-413a-90c3-167b2e6bd4fb,1.5238095238095237
df56132b-a187-4937-92fc-c4d9a02fe704,9de23f23-f207-411c-9889-af24fe7edf52,1.5119047619047619
df56132b-a187-4937-92fc-c4d9a02fe704,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,1.4285714285714286
df56132b-a187-4937-92fc-c4d9a02fe704,20e264d7-b4d5-4e49-8931-a9c67ff07f04,1.4285714285714286
227dbf8c-d051-40c5-8b3d-a3b4dc930194,cffb263e-f6af-4127-b783-f4bbf28cad0c,0.6666666666666666
227dbf8c-d051-40c5-8b3d-a3b4dc930194,ad386705-fb8c-40ec-94d7-e690e079e979,0.6666666666666666
227dbf8c-d051-40c5-8b3d-a3b4dc930194,aaf92b5a-199c-4b1b-969d-7a915ffb6f0f,0.6666666666666666
227dbf8c-d051-40c5-8b3d-a3b4dc930194,44e14e88-b17a-44d8-9e94-f3afa977239b,0.6666666666666666
227dbf8c-d051-40c5-8b3d-a3b4dc930194,8b431ac6-0806-4e4a-9b6b-1734370fa890,0.6666666666666666
227dbf8c-d051-40c5-8b3d-a3b4dc930194,e514f1b5-a404-4f8c-a596-02dd9be006b6,0.42857142857142855
227dbf8c-d051-40c5-8b3d-a3b4dc930194,4e210d41-b3e3-4e34-8c3b-3b8cc2116562,0.42857142857142855
227dbf8c-d051-40c5-8b3d-a3b4dc930194,e1e350ad-71e6-4c0d-b644-12360f069901,0.42857142857142855
227dbf8c-d051-40c5-8b3d-a3b4dc930194,103d62e9-1068-4a31-a8de-52a639d862c3,0.42857142857142855
227dbf8c-d051-40c5-8b3d-a3b4dc930194,d1a9d2e6-2ec5-4f79-8d95-85e5331a6d4b,0.42857142857142855
daeec599-bf5d-4428-994a-e76ba5f86e2f,a3cd61ef-7fd4-44af-a27f-99641a82b22b,1.380952380952381
daeec599-bf5d-4428-994a-e76ba5f86e2f,c4d611dc-2a90-4f01-8da9-ef393ef292d8,1.2857142857142856
daeec599-bf5d-4428-994a-e76ba5f86e2f,cb50b2a7-a2cd-4099-961f-e8b71abb7dfa,1.1785714285714286
daeec599-bf5d-4428-994a-e76ba5f86e2f,c35ff804-9448-4dd5-9d23-e58d16513949,1.1428571428571428
daeec599-bf5d-4428-994a-e76ba5f86e2f,b83b1cc7-38ea-4a6c-bd87-9853f0034fab,1.1428571428571428
daeec599-bf5d-4428-994a-e76ba5f86e2f,ae9ed5e2-4caf-4b3d-9cb3-2ad626b91714,1.1428571428571428
daeec599-bf5d-4428-994a-e76ba5f86e2f,0e6b3a2c-6a42-4b43-a4f6-c6625c5855de,1.1428571428571428
daeec599-bf5d-4428-994a-e76ba5f86e2f,e1194e66-e4f0-4351-9d26-ac95df530d0c,1.1071428571428572
daeec599-bf5d-4428-994a-e76ba5f86e2f,87e58b4e-465c-4d8b-bfee-9c49ca8b7358,1.1071428571428572
daeec599-bf5d-4428-994a-e76ba5f86e2f,2a0cce30-071b-4ba9-bf78-ae76c9eb7316,1.1071428571428572
701312f1-3bef-40fd-9144-e7d1280af6b7,66932740-f510-4bc6-b4d0-160bb1f4c723,1.4285714285714286
701312f1-3bef-40fd-9144-e7d1280af6b7,0110e63e-0a9b-4818-af8e-41e180c20b9a,1.1111111111111112
701312f1-3bef-40fd-9144-e7d1280af6b7,b7e2b828-7f9c-40df-aae4-e988c212a60c,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,60feda7a-9247-48fe-8892-79f9a7d0d503,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,84dc3ad0-e2af-49b9-8a47-2cf7c60960ba,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,2b7a7c7f-8c18-4e0c-aaf2-8c6f4e93cdbb,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,42e49814-6058-431c-80e2-a3aab424060d,1.0
701312f1-3bef-40fd-9144-e7d1280af6b7,ba99a190-6065-4930-be3d-55ecc48e365d,0.7777777777777777
701312f1-3bef-40fd-9144-e7d1280af6b7,6689a626-4de7-41d5-9ec3-5a289472a9e2,0.7777777777777777
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,21ed5282-73b5-4fe5-be64-de4b01c3a60b,1.4285714285714286
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,ec31d334-8137-4ec4-ac54-8a67b2cde688,1.4285714285714286
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,cbedbebe-8d4e-42cd-b313-8b1c8d349cda,1.4285714285714286
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,e4d901a0-a646-44f8-a0e2-565d4b067133,1.25
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,34d9fa21-fbb7-468f-9caa-ff942a3f550f,1.1111111111111112
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,ef656595-bbe8-4386-8953-be8df9f54472,1.1111111111111112
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,eeb0cc61-8632-41cc-b9b7-5f2215f89b61,1.1111111111111112
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,5af2629b-36de-486c-ad50-a89a28ff050f,1.0
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,10df7475-e4cd-4f9b-aa05-effd1b95992b,1.0
764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca,f5b8ea5f-c269-45dd-9936-1fedf3c56851,0.9285714285714286
584c04d2-4acc-491b-8a0a-e63133f4bfc4,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,1.6666666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,eaf6a7ca-105d-4a94-ba02-8c3e4040319a,1.6666666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,115eda90-a9f4-4437-9e4d-513daa0d5f35,1.6666666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,6ffb8ea9-2370-44d8-b678-e9237bbd347b,1.6666666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,6fe07aa5-fec0-4eca-a456-f29bff451b04,1.6666666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,1.5416666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f,1.5416666666666665
584c04d2-4acc-491b-8a0a-e63133f4bfc4,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,1.5238095238095237
584c04d2-4acc-491b-8a0a-e63133f4bfc4,1f16a425-2606-4137-a6b7-234b6dabe037,1.5238095238095237
584c04d2-4acc-491b-8a0a-e63133f4bfc4,e3c5a219-8d32-4b10-ba45-31bfa677e821,1.5238095238095237
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,55e21cfa-4bee-4795-940d-b1ff692fb17c,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,7717539b-33aa-45d5-b88d-9e627172db19,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,75a881d8-80de-4f60-b56a-4eaaa29530d9,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,b83b1cc7-38ea-4a6c-bd87-9853f0034fab,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,3f19d594-f107-4937-9d84-5e9ffb75550e,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,ca5fb5c0-c3ff-4c34-bed5-19fdfdffb58f,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,c163f6f1-84c0-48fa-81c5-8129739b6c3c,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,25a757f1-9fbe-4c52-be2e-1a5294fb25b9,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,007dbf51-6ee0-4038-8e90-94a954e25ca3,1.0
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,19202b40-eb93-48a0-b6fc-fce9568182aa,1.0
cedd2cc6-c77f-4104-b333-0547b29e0b71,e9047e79-300c-4a0e-9110-621aa4a2d3bc,2.0
cedd2cc6-c77f-4104-b333-0547b29e0b71,410c9baf-5469-44f6-9852-826524b80c61,1.8333333333333335
cedd2cc6-c77f-4104-b333-0547b29e0b71,7c880ef3-3a53-41f2-b082-5b273596e18f,1.8333333333333335
cedd2cc6-c77f-4104-b333-0547b29e0b71,eb3f70ce-f226-428f-8d7f-046c8dbfd98f,1.8
cedd2cc6-c77f-4104-b333-0547b29e0b71,250b7089-69e4-43b2-bae3-a83d9f6d71bb,1.7142857142857144
cedd2cc6-c77f-4104-b333-0547b29e0b71,fc61dd75-880b-44ba-9ba9-c7b643d33413,1.7142857142857144
cedd2cc6-c77f-4104-b333-0547b29e0b71,fb1a9668-ccfc-4177-a0b5-494e613893e0,1.7142857142857144
cedd2cc6-c77f-4104-b333-0547b29e0b71,c9f22e9b-dd23-46ea-b45d-b1836582dac5,1.7142857142857144
cedd2cc6-c77f-4104-b333-0547b29e0b71,2c69465c-0f76-45ce-90a2-1ed0fdacc997,1.5714285714285714
cedd2cc6-c77f-4104-b333-0547b29e0b71,d42d210e-b903-42c5-bd85-48c91218dd44,1.4444444444444444
8cb8b329-e152-4394-80d0-6aab033ec16c,f706bac1-a02a-4569-9164-9f3371e6fa74,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,3a4c2997-1d9e-411c-9370-b58957e66667,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,9efff43b-3b29-4082-824e-bc82f646f93d,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,8295499e-808a-4e10-9e91-2df00d9c1a72,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,44f931c2-a2c3-428a-b7d1-a32799da1f42,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47,0.6666666666666666
8cb8b329-e152-4394-80d0-6aab033ec16c,2819834e-4e08-47b0-a2c4-b7672318e8f0,0.42857142857142855
8cb8b329-e152-4394-80d0-6aab033ec16c,230ca093-1d00-4c57-9235-147942f66930,0.42857142857142855
8cb8b329-e152-4394-80d0-6aab033ec16c,795b83a0-9315-4201-aa82-675a1699a5c6,0.42857142857142855
8cb8b329-e152-4394-80d0-6aab033ec16c,4e0a7e0d-bd05-4210-a654-72c4d437fda5,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,70eb5d05-97b1-413c-8067-c58c29574f11,0.6666666666666666
de45d1f2-d631-4a05-8234-b0eedf8490bf,b6ab8d01-0cb3-4515-bc05-d928397e7429,0.6666666666666666
de45d1f2-d631-4a05-8234-b0eedf8490bf,79255a50-40df-447f-9612-2cf669080196,0.6666666666666666
de45d1f2-d631-4a05-8234-b0eedf8490bf,df6a8115-03f3-4731-ada8-a8f7ab87132a,0.6666666666666666
de45d1f2-d631-4a05-8234-b0eedf8490bf,16d69e6c-e31e-4362-a5a8-b8bab2587b05,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,af37c51c-0790-4a29-b995-456f98a6b8c9,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,c6156dc9-9e26-430d-adfb-55ca745f017f,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,54b0584e-4e5e-4976-80d4-eea7a82a7213,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,c4c8675e-f8dc-4313-b430-8fbc83d8aafc,0.42857142857142855
de45d1f2-d631-4a05-8234-b0eedf8490bf,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1,0.42857142857142855
05517043-ff78-4988-9c22-88c68588ebb9,5d02f264-e225-41ff-83f7-d9b1f0b1874a,1.0
05517043-ff78-4988-9c22-88c68588ebb9,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,e90f9815-221d-4e10-8675-e75c07988113,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,75167b8b-44e4-407b-9d35-effe87b223cf,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,70248960-cb53-4ea4-943a-edb18f7d336f,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,970fb29f-e288-403e-a388-d2a7889bfa47,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,72c536dc-7137-4477-a521-567eeb840fa8,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,e5963d26-01fa-40f5-b200-e0127f410a45,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,a41ac10f-0a56-4672-9161-b83f9b223559,0.6666666666666666
05517043-ff78-4988-9c22-88c68588ebb9,2819834e-4e08-47b0-a2c4-b7672318e8f0,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,f467181e-d5e0-4285-b47e-e853dcc89ee7,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,2a7450c3-f239-4d79-baed-49c31daf8b54,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,fc2fd526-de75-4219-8df0-366a6bbf379a,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,f1df0431-9250-4ec8-95d8-f19ce7cf7fb6,0.42857142857142855
bb6b8b38-6ffb-47ea-a02f-e568fc0243ce,4a019de3-8884-4a27-9394-b7a8857fdef8,0.42857142857142855
